"This data is licensed under a Creative Commons Attribution-NonCommercial License. http://creativecommons.org/licenses/by-nc/3.0/us/"
"Quote ID","End ID","Who ID","Who (Normalized)","Is Continued?","Is Inner?","Is Auto-generated?"
"17002002.1","17002004.1","17002002.05","#unnamed","0","0","0"
"17003003.1","17003003.2","17003003.04","#unnamed","0","0","0"
"17003008.1","17003009.1","17003008.02","Haman","0","0","0"
"17003011.1","17003011.2","17003011.03","Ahasuerus=Artaxerxes","0","0","0"
"17004011.1","17004011.2","17004010.02","Esther","0","0","0"
"17004013.1","17004014.1","17004013.02","Mordecai","0","0","0"
"17004016.1","17004016.2","17004015.02","Esther","0","0","0"
"17005003.1","17005003.2","17005003.03","Ahasuerus=Artaxerxes","0","0","0"
"17005004.1","17005004.2","17005004.02","Esther","0","0","0"
"17005005.1","17005005.2","17005005.03","Ahasuerus=Artaxerxes","0","0","0"
"17005006.1","17005006.2","17005006.11","Ahasuerus=Artaxerxes","0","0","0"
"17005007.1","17005008.1","17005007.02","Esther","0","0","0"
"17005012.1","17005013.1","17005012.02","Haman","0","0","0"
"17005014.1","17005014.2","17005014.04 17005014.08","Zeresh,#unnamed","0","0","0"
"17006003.1","17006003.2","17006003.03","Ahasuerus=Artaxerxes","0","0","0"
"17006003.3","17006003.4","17006003.19","#unnamed","0","0","0"
"17006004.1","17006004.2","17006004.03","Ahasuerus=Artaxerxes","0","0","0"
"17006005.1","17006005.2","17006005.05","#unnamed","0","0","0"
"17006005.3","17006005.4","17006005.17","Ahasuerus=Artaxerxes","0","0","0"
"17006006.1","17006006.2","17006006.07","Ahasuerus=Artaxerxes","0","0","0"
"17006006.3","17006006.4","17006006.25","Haman","0","0","0"
"17006007.1","17006009.3","17006007.02","Haman","0","0","0"
"17006009.1","17006009.2",NULL,NULL,NULL,"1","0"
"17006010.1","17006010.2","17006010.03","Ahasuerus=Artaxerxes","0","0","0"
"17006011.1","17006011.2","17006011.02","Haman","0","0","0"
"17006013.1","17006013.2","17006013.20 17006013.24","Zeresh,#unnamed","0","0","0"
"17007002.1","17007002.2","17007002.15","Ahasuerus=Artaxerxes","0","0","0"
"17007003.1","17007004.1","17007003.03","Esther","0","0","0"
"17007005.1","17007005.2","17007005.03","Ahasuerus=Artaxerxes","0","0","0"
"17007006.1","17007006.2","17007006.02","Esther","0","0","0"
"17007008.1","17007008.2","17007008.29","Ahasuerus=Artaxerxes","0","0","0"
"17007009.1","17007009.2","17007009.02","Harbona","0","0","0"
"17007010.1","17007010.2","17007010.03","Ahasuerus=Artaxerxes","0","0","0"
"17008005.1","17008006.1","17008005.09","Esther","0","0","0"
"17008007.1","17008008.1","17008007.03","Ahasuerus=Artaxerxes","0","0","0"
"17009012.1","17009012.2","17009012.03","Ahasuerus=Artaxerxes","0","0","0"
"17009013.1","17009013.2","17009013.02","Esther","0","0","0"
"18001005.1","18001005.2","18001005.38","Job","0","0","0"
"18001007.1","18001007.2","18001007.02","Lord","0","0","0"
"18001007.3","18001007.4","18001007.11","Satan","0","0","0"
"18001008.1","18001008.2","18001008.03","Lord","0","0","0"
"18001009.1","18001011.1","18001009.02","Satan","0","0","0"
"18001012.1","18001012.2","18001012.03","Lord","0","0","0"
"18001014.1","18001015.1","18001014.05","#unnamed","0","0","0"
"18001016.1","18001016.2","18001016.08","#unnamed","0","0","0"
"18001017.1","18001017.2","18001017.08","#unnamed","0","0","0"
"18001018.1","18001019.1","18001018.08","#unnamed","0","0","0"
"18001021.1","18001021.2","18001021.02","Job","0","0","0"
"18002002.1","18002002.2","18002002.03","Lord","0","0","0"
"18002002.3","18002002.4","18002002.12","Satan","0","0","0"
"18002003.1","18002003.2","18002003.03","Lord","0","0","0"
"18002004.1","18002005.1","18002004.02","Satan","0","0","0"
"18002006.1","18002006.2","18002006.03","Lord","0","0","0"
"18002009.1","18002009.2","18002009.03","Job's wife","0","0","0"
"18002010.1","18002010.2","18002010.02","Job","0","0","0"
"18003003.1","18003026.1","18003002.02","Job","0","0","0"
"18003003.2","18003003.3",NULL,NULL,NULL,"1","0"
"18004002.1","18005027.1","18004001.07","Eliphaz","0","0","0"
"18004017.1","18004021.1",NULL,NULL,NULL,"1","0"
"18006002.1","18007021.1","18006001.08","Job","0","0","0"
"18006022.1","18006022.2",NULL,NULL,NULL,"1","0"
"18006022.3","18006022.4",NULL,NULL,NULL,"1","0"
"18006023.1","18006023.2",NULL,NULL,NULL,"1","0"
"18006023.3","18006023.4",NULL,NULL,NULL,"1","0"
"18007004.1","18007004.2",NULL,NULL,NULL,"1","0"
"18007013.1","18007013.2",NULL,NULL,NULL,"1","0"
"18008002.1","18008022.1","18008001.07","Bildad","0","0","0"
"18008018.1","18008018.2",NULL,NULL,NULL,"1","0"
"18009002.1","18010022.1","18009001.08","Job","0","0","0"
"18009012.1","18009012.2",NULL,NULL,NULL,"1","0"
"18009027.1","18009027.2",NULL,NULL,NULL,"1","0"
"18011002.1","18011020.1","18011001.07","Zophar","0","0","0"
"18011004.1","18011004.2",NULL,NULL,NULL,"1","0"
"18012002.1","18014022.1","18012001.09","Job","0","0","0"
"18015002.1","18015035.1","18015001.09","Eliphaz","0","0","0"
"18015023.1","18015023.2",NULL,NULL,NULL,"1","0"
"18016002.1","18017016.1","18016001.08","Job","0","0","0"
"18017012.1","18017012.2",NULL,NULL,NULL,"1","0"
"18017012.3","18017012.4",NULL,NULL,NULL,"1","0"
"18017014.1","18017014.2",NULL,NULL,NULL,"1","0"
"18017014.3","18017014.4",NULL,NULL,NULL,"1","0"
"18017014.5","18017014.6",NULL,NULL,NULL,"1","0"
"18018002.1","18018021.1","18018001.08","Bildad","0","0","0"
"18019002.1","18019029.1","18019001.07","Job","0","0","0"
"18019007.1","18019007.2",NULL,NULL,NULL,"1","0"
"18019028.1","18019028.2",NULL,NULL,NULL,"1","0"
"18019028.3","18019028.4",NULL,NULL,NULL,"1","0"
"18020002.1","18020029.1","18020001.08","Zophar","0","0","0"
"18020007.1","18020007.2",NULL,NULL,NULL,"1","0"
"18021002.1","18021034.1","18021001.08","Job","0","0","0"
"18021014.1","18021015.1",NULL,NULL,NULL,"1","0"
"18021019.1","18021019.2",NULL,NULL,NULL,"1","0"
"18021028.1","18021028.2",NULL,NULL,NULL,"1","0"
"18022002.1","18022030.1","18022001.08","Eliphaz","0","0","0"
"18022013.1","18022014.1",NULL,NULL,NULL,"1","0"
"18022017.1","18022017.2",NULL,NULL,NULL,"1","0"
"18022017.3","18022017.4",NULL,NULL,NULL,"1","0"
"18022020.1","18022020.2",NULL,NULL,NULL,"1","0"
"18022029.1","18022029.2",NULL,NULL,NULL,"1","0"
"18023002.1","18024025.1","18023001.07","Job","0","0","0"
"18024015.1","18024015.2",NULL,NULL,NULL,"1","0"
"18024018.2","18024020.1",NULL,NULL,NULL,"1","0"
"18025002.1","18025006.1","18025001.08","Bildad","0","0","0"
"18026002.1","18026014.1","18026001.08","Job","0","0","0"
"18027002.1","18028028.3","18027001.09","Job","0","0","0"
"18028014.1","18028014.2",NULL,NULL,NULL,"1","0"
"18028014.3","18028014.4",NULL,NULL,NULL,"1","0"
"18028022.1","18028022.2",NULL,NULL,NULL,"1","0"
"18028028.1","18028028.2",NULL,NULL,NULL,"1","0"
"18029002.1","18031040.1","18029001.05","Job","0","0","0"
"18029018.1","18029020.1",NULL,NULL,NULL,"1","0"
"18031031.1","18031031.2",NULL,NULL,NULL,"1","0"
"18032006.1","18033033.1","18032006.02","Elihu","0","0","0"
"18032007.1","18032007.2",NULL,NULL,NULL,"1","0"
"18032010.1","18032010.2",NULL,NULL,NULL,"1","0"
"18032013.1","18032013.2",NULL,NULL,NULL,"1","0"
"18033009.1","18033011.1",NULL,NULL,NULL,"1","0"
"18033013.1","18033013.2",NULL,NULL,NULL,"1","0"
"18033024.1","18033025.1",NULL,NULL,NULL,"1","0"
"18033027.1","18033028.1",NULL,NULL,NULL,"1","0"
"18034002.1","18034037.1","18034001.06","Elihu","0","0","0"
"18034005.1","18034006.1",NULL,NULL,NULL,"1","0"
"18034009.1","18034009.2",NULL,NULL,NULL,"1","0"
"18034018.1","18034018.2",NULL,NULL,NULL,"1","0"
"18034018.3","18034018.4",NULL,NULL,NULL,"1","0"
"18034031.2","18034032.1",NULL,NULL,NULL,"1","0"
"18034035.1","18034035.2",NULL,NULL,NULL,"1","0"
"18035002.1","18035016.1","18035001.05","Elihu","0","0","0"
"18035002.2","18035002.3",NULL,NULL,NULL,"1","0"
"18035003.1","18035003.2",NULL,NULL,NULL,"1","0"
"18035010.1","18035011.1",NULL,NULL,NULL,"1","0"
"18036002.1","18037024.1","18036001.06","Elihu","0","0","0"
"18036023.1","18036023.2",NULL,NULL,NULL,"1","0"
"18037006.1","18037006.2",NULL,NULL,NULL,"1","0"
"18038002.1","18039030.1","18038001.07","Lord","0","0","0"
"18038011.1","18038011.2",NULL,NULL,NULL,"1","0"
"18038035.1","18038035.2",NULL,NULL,NULL,"1","0"
"18039025.1","18039025.2",NULL,NULL,NULL,"1","0"
"18040002.1","18040002.2","18040001.03","Lord","0","0","0"
"18040004.1","18040005.1","18040003.05","Job","0","0","0"
"18040007.1","18041034.1","18040006.07","Lord","0","0","0"
"18042002.1","18042006.1","18042001.06","Job","0","0","0"
"18042003.1","18042003.2",NULL,NULL,NULL,"1","0"
"18042004.1","18042004.2",NULL,NULL,NULL,"1","0"
"18042007.1","18042008.1","18042007.16","Lord","0","0","0"
"19002003.1","19002003.2","19002002.02","#unnamed","0","0","0"
"19002006.1","19002006.2","19002005.02","God","0","0","0"
"19002007.1","19002009.1","19002007.08","Lord","0","0","0"
"19004006.1","19004006.2","19004006.03","#unnamed","0","0","0"
"19010004.1","19010004.2","19010004.08","#person","0","0","0"
"19010006.1","19010006.2","19010006.01","#person","0","0","0"
"19010011.1","19010011.2","19010011.01","#person","0","0","0"
"19010013.1","19010013.2","19010013.04","#person","0","0","0"
"19011001.1","19011003.1","19011001.21","#audience","0","0","0"
"19012004.1","19012004.2","19012004.01","#unnamed","0","0","0"
"19012005.1","19012005.2","19012005.16","Lord","0","0","0"
"19012005.3","19012005.4","19012005.16","Lord","1","0","0"
"19013004.1","19013004.2","19013004.03","#unnamed","0","0","0"
"19014001.1","19014001.2","19014001.14","#person","0","0","0"
"19016002.1","19016002.2","19016002.01","David","0","0","0"
"19022008.1","19022008.2","19022007.12","#unnamed","0","0","0"
"19027008.1","19027008.2","19027008.01","Lord","0","0","0"
"19027008.3","19027008.4","19027008.08","David","0","0","0"
"19029009.1","19029009.2","19029009.20","#unnamed","0","0","0"
"19030006.1","19030006.2","19030006.04","David","0","0","0"
"19030009.1","19030010.1","19030008.11","David","0","0","0"
"19031014.1","19031014.2","19031014.08","David","0","0","0"
"19031022.1","19031022.2","19031022.01","David","0","0","0"
"19032005.1","19032005.2","19032005.14","David","0","0","0"
"19035003.1","19035003.2","19035003.09","#audience","0","0","0"
"19035010.1","19035010.2","19035010.03","David","0","0","0"
"19035021.1","19035021.2","19035021.01","#unnamed","0","0","0"
"19035025.1","19035025.2","19035025.02","#unnamed","0","0","0"
"19035025.3","19035025.4","19035025.13","#unnamed","0","0","0"
"19035027.1","19035027.2","19035027.02","#unnamed","0","0","0"
"19038016.1","19038016.2","19038016.02","David","0","0","0"
"19039001.1","19039001.2","19039001.17","David","0","0","0"
"19039004.1","19039013.1","19039003.14","David","0","0","0"
"19040007.1","19040008.1","19040007.02","David","0","0","0"
"19040015.1","19040015.2","19040015.02","#unnamed","0","0","0"
"19040016.1","19040016.2","19040016.14","#unnamed","0","0","0"
"19041004.1","19041004.2","19041004.04","David","0","0","0"
"19041005.1","19041005.2","19041005.02","#unnamed","0","0","0"
"19041008.1","19041008.2","19041008.01","#unnamed","0","0","0"
"19042003.1","19042003.2","19042003.11","#unnamed","0","0","0"
"19042009.1","19042009.2","19042009.01","#author","0","0","0"
"19042010.1","19042010.2","19042010.14","#unnamed","0","0","0"
"19046010.1","19046010.2",,"Lord","0","0","0"
"19050005.1","19050005.2","19050004.12","God","0","0","0"
"19050007.1","19050015.1",,"God","0","0","0"
"19050016.1","19050023.1","19050016.05","God","0","0","0"
"19052001.1","19052001.2","19052001.15","Doeg","0","0","0"
"19052007.1","19052007.2",,"#person","0","0","0"
"19053001.1","19053001.2",,"#person","0","0","0"
"19054001.1","19054001.2","19054001.18","#unnamed","0","0","0"
"19055006.1","19055008.1","19055006.02","David","0","0","0"
"19058011.1","19058011.2","19058011.01","#people","0","0","0"
"19059007.1","19059007.2","19059007.15","#unnamed","0","0","0"
"19059007.3","19059007.4","19059007.15","#unnamed","1","0","0"
"19060006.1","19060008.1","19060006.01","God","0","0","0"
"19064005.1","19064005.2","19064005.08","#unnamed","0","0","0"
"19064006.1","19064006.2","19064006.01","#unnamed","0","0","0"
"19066003.1","19066004.1",,"#audience","0","0","0"
"19068012.1","19068012.2","19068011.07","#unnamed","0","0","0"
"19068022.1","19068023.1","19068022.02","Lord","0","0","0"
"19068026.1","19068026.2","19068025.02 19068025.06 19068025.10","#unnamed","0","0","0"
"19070003.1","19070003.2","19070003.02","#unnamed","0","0","0"
"19070004.1","19070004.2","19070004.13","#unnamed","0","0","0"
"19071011.1","19071011.2","19071010.07","#unnamed","0","0","0"
"19073011.1","19073011.2","19073011.02","#unnamed","0","0","0"
"19073015.1","19073015.2","19073015.02","Asaph","0","0","0"
"19074008.1","19074008.2","19074008.01","#unnamed","0","0","0"
"19075002.1","19075005.2",,"God","0","0","0"
"19075004.1","19075004.2",NULL,NULL,NULL,"1","0"
"19075004.3","19075005.1",NULL,NULL,NULL,"1","0"
"19077006.1","19077006.2","19077006.01","Asaph","0","0","0"
"19077007.1","19077009.1","19077006.19","Asaph","0","0","0"
"19077010.1","19077010.2","19077010.02","Asaph","0","0","0"
"19078019.1","19078020.1","19078019.01","#people","0","0","0"
"19079010.1","19079010.2","19079010.04","#people","0","0","0"
"19081006.1","19081016.1",,"God","0","0","0"
"19082002.1","19082004.1","19082001.25","God","0","0","0"
"19082006.1","19082007.1","19082006.01","Asaph","0","0","0"
"19083004.1","19083004.2","19083004.01","#unnamed","0","0","0"
"19083012.1","19083012.2","19083011.12 19083011.14","Zebah,Zalmunna","0","0","0"
"19087004.1","19087004.2","19087004.22","#unnamed","0","0","0"
"19087005.1","19087005.2",,"#unspecified","0","0","0"
"19087006.1","19087006.2","19087006.02","Lord","0","0","0"
"19087007.1","19087007.2","19087007.01 19087007.03","#unnamed","0","0","0"
"19089002.1","19089002.2","19089002.02","Ethan","0","0","0"
"19089003.1","19089004.3","19089003.01","God","0","0","0"
"19089004.1","19089004.2",NULL,NULL,NULL,"1","0"
"19089019.1","19089037.1","19089019.03","Lord","0","0","0"
"19089026.1","19089026.2",NULL,NULL,NULL,"1","0"
"19090003.1","19090003.2","19090003.01","God","0","0","0"
"19091002.1","19091002.2","19091002.01","#author","0","0","0"
"19091014.1","19091016.1",,"God","0","0","0"
"19094007.1","19094007.2","19094007.02","#unnamed","0","0","0"
"19094018.1","19094018.2","19094018.02","#author","0","0","0"
"19095010.1","19095010.2","19095010.04","God","0","0","0"
"19095011.1","19095011.2","19095011.02","God","0","0","0"
"19096010.1","19096010.2","19096010.01","#audience","0","0","0"
"19102024.1","19102024.2","19102024.04","#author","0","0","0"
"19102024.3","19102024.4","19102024.04","#author","1","0","0"
"19105011.1","19105011.2","19105010.02","God","0","0","0"
"19105015.1","19105015.2","19105014.08","God","0","0","0"
"19106048.1","19106048.2","19106048.17","#people","0","0","0"
"19108007.1","19108009.1","19108007.01","God","0","0","0"
"19110001.1","19110001.2","19110001.11","Lord","0","0","0"
"19110004.1","19110004.2","19110004.02","Lord","0","0","0"
"19115002.1","19115002.2","19115002.04","#people","0","0","0"
"19116004.1","19116004.2","19116004.02","#author","0","0","0"
"19116010.1","19116010.2","19116010.05","#author","0","0","0"
"19116011.1","19116011.2","19116011.01","#author","0","0","0"
"19118002.1","19118002.2","19118002.02","#people","0","0","0"
"19118003.1","19118003.2","19118003.03","#unnamed","0","0","0"
"19118004.1","19118004.2","19118004.02","#unnamed","0","0","0"
"19118015.1","19118016.1",,"#unspecified","0","0","0"
"19119082.1","19119082.2","19119082.07","#author","0","0","0"
"19122001.1","19122001.2","19122001.20","#unnamed","0","0","0"
"19122006.1","19122007.1",,"#audience","0","0","0"
"19122008.1","19122008.2","19122008.07","#author","0","0","0"
"19126002.1","19126002.2","19126002.16","#unnamed","0","0","0"
"19129001.1","19129001.2","19129001.21","#people","0","0","0"
"19129002.1","19129003.1","19129001.21","#people","1","0","0"
"19129008.1","19129008.2","19129008.03","#unnamed","0","0","0"
"19132003.1","19132005.1","19132002.02","David","0","0","0"
"19132007.1","19132007.2","19132006.08","#unnamed","0","0","0"
"19132011.1","19132012.1","19132011.02","Lord","0","0","0"
"19132014.1","19132018.1","19132013.07","Lord","0","0","0"
"19137003.1","19137003.2","19137003.04 19137003.11","#unnamed","0","0","0"
"19137007.1","19137007.2","19137007.12","#unnamed","0","0","0"
"19139011.1","19139011.2","19139011.02","David","0","0","0"
"19142005.1","19142005.2","19142005.07","David","0","0","0"
"20001011.1","20001014.1","20001011.02","#unnamed","0","0","0"
"20001022.1","20001033.1","20001021.18","Wisdom","0","0","0"
"20003028.1","20003028.2",,"#audience","0","0","0"
"20004004.1","20004009.1","20004004.01","#unnamed","0","0","0"
"20005012.1","20005014.1","20005012.02","#audience","0","0","0"
"20007004.1","20007004.2","20007004.01","#audience","0","0","0"
"20007014.1","20007020.1","20007013.11","#person","0","0","0"
"20008004.1","20008036.1","20008003.15","Wisdom","0","0","0"
"20009004.1","20009004.2","20009003.01","Wisdom","0","0","0"
"20009005.1","20009006.1","20009004.14","Wisdom","0","0","0"
"20009016.1","20009016.2",,"Folly","0","0","0"
"20009017.1","20009017.2","20009016.15","Folly","0","0","0"
"20020009.1","20020009.2","20020009.01","#person","0","0","0"
"20020014.1","20020014.2","20020014.05","#person","0","0","0"
"20020022.1","20020022.2",,"#audience","0","0","0"
"20020025.1","20020025.2",,"#audience","0","0","0"
"20021024.1","20021024.2",,"#unspecified","0","0","0"
"20022013.1","20022013.2","20022013.02","#person","0","0","0"
"20023007.1","20023007.2","20023007.02","#person","0","0","0"
"20023035.1","20023035.2","20023035.04","#audience","0","0","0"
"20023035.3","20023035.4","20023035.04","#audience","1","0","0"
"20024012.1","20024012.2","20024012.02","#audience","0","0","0"
"20024024.1","20024024.2","20024024.01","#person","0","0","0"
"20024029.1","20024029.2",,"#audience","0","0","0"
"20025007.1","20025007.2",,"#unspecified","0","0","0"
"20026013.1","20026013.2","20026013.02","#person","0","0","0"
"20026019.1","20026019.2","20026019.03","#person","0","0","0"
"20028024.1","20028024.2","20028024.01","#person","0","0","0"
"20030009.1","20030009.2","20030009.02","#person","0","0","0"
"20030015.1","20030015.2","20030015.14 20030016.01 20030016.04 20030016.06 20030016.13","#saying","0","0","0"
"20030016.1","20030016.2","20030016.13","#saying","0","0","0"
"20030020.1","20030020.2","20030020.08","#person","0","0","0"
"20031029.1","20031029.2","20031028.13","#person","0","0","0"
"21001010.1","21001010.2",,"#unspecified","0","0","0"
"21001016.1","21001016.2","21001016.01","#author","0","0","0"
"21002001.1","21002001.2","21002001.05","#author","0","0","0"
"21002002.1","21002002.2","21002002.01","#author","0","0","0"
"21002002.3","21002002.4","21002002.01","#author","0","0","0"
"21002015.1","21002015.2","21002015.02","#author","0","0","0"
"21004008.1","21004008.2","21004008.30","#person","0","0","0"
"21007010.1","21007010.2",,"#audience","0","0","0"
"21007023.1","21007023.2","21007023.08","#author","0","0","0"
"21008004.1","21008004.2","21008004.10","#person","0","0","0"
"21012001.1","21012001.2","21012001.29","#audience","0","0","0"
"22002010.1","22002015.1","22002010.02","#unnamed","0","0","0"
"22003003.1","22003003.2",,"#unnamed","0","0","0"
"22005002.1","22005002.2","22005002.18","#unnamed","0","0","0"
"22006010.1","22006010.2","22006009.37","#unnamed","0","0","0"
"23001002.1","23001003.1","23001002.15","Lord","0","0","0"
"23001011.1","23001020.1","23001011.12","Lord","0","0","0"
"23001024.1","23001026.1","23001024.03","Lord","0","0","0"
"23002003.1","23002003.2","23002003.03","#unnamed","0","0","0"
"23003006.1","23003006.2","23003006.03","#person","0","0","0"
"23003007.1","23003007.2","23003007.04","#person","0","0","0"
"23003014.1","23003015.1","23003015.18","Lord","0","0","0"
"23004001.1","23004001.2","23004001.03","#unnamed","0","0","0"
"23005009.1","23005010.1","23005009.02","Lord","0","0","0"
"23005019.1","23005019.2","23005019.01","#unnamed","0","0","0"
"23006003.1","23006003.2","23006003.02","angel","0","0","0"
"23006005.1","23006005.2","23006005.02","Isaiah","0","0","0"
"23006007.1","23006007.2","23006007.02","angel","0","0","0"
"23006008.1","23006008.2","23006008.13","Lord","0","0","0"
"23006008.3","23006008.4","23006008.26","Isaiah","0","0","0"
"23006009.1","23006010.1","23006009.02","Lord","0","0","0"
"23006009.3","23006009.4",NULL,NULL,NULL,"1","0"
"23006011.1","23006011.2","23006011.02","Isaiah","0","0","0"
"23006011.3","23006013.1","23006011.09","Lord","0","0","0"
"23007002.1","23007002.2",,"#unspecified","0","0","0"
"23007003.1","23007009.4","23007003.03","Lord","0","0","0"
"23007004.1","23007009.3",NULL,NULL,NULL,"1","0"
"23007006.1","23007006.2",NULL,NULL,NULL,"1","0"
"23007011.1","23007011.2","23007010.07","Lord","0","0","0"
"23007012.1","23007012.2","23007012.02","Ahaz","0","0","0"
"23007013.1","23007017.1","23007013.02","Lord","0","0","0"
"23008001.1","23008002.1","23008001.07","Lord","0","0","0"
"23008001.2","23008001.3",NULL,NULL,NULL,"1","0"
"23008003.1","23008004.5","23008003.16","Lord","0","0","0"
"23008004.1","23008004.2",NULL,NULL,NULL,"1","0"
"23008004.3","23008004.4",NULL,NULL,NULL,"1","0"
"23008006.1","23008008.1","23008005.02","Lord","0","0","0"
"23008012.1","23008015.1","23008011.09","Lord","0","0","0"
"23008019.1","23008019.2","23008019.03","#unnamed","0","0","0"
"23009010.1","23009010.2","23009009.13","#people","0","0","0"
"23010008.1","23010011.1","23010008.02","#unnamed","0","0","0"
"23010013.1","23010014.1","23010013.02","#unnamed","0","0","0"
"23010024.1","23010027.1","23010024.06","God","0","0","0"
"23012001.1","23012002.2","23012001.09","#audience","0","0","0"
"23012004.1","23012006.1","23012004.02","#audience","0","0","0"
"23014004.1","23014021.1","23014004.01","#audience","0","0","0"
"23014008.1","23014008.2",NULL,NULL,NULL,"1","0"
"23014010.1","23014010.2",NULL,NULL,NULL,"1","0"
"23014013.1","23014014.1",NULL,NULL,NULL,"1","0"
"23014016.1","23014017.1",NULL,NULL,NULL,"1","0"
"23014022.1","23014022.2","23014022.09","Lord","0","0","0"
"23014022.3","23014022.4","23014022.09","Lord","1","0","0"
"23014023.1","23014023.2","23014023.27","Lord","0","0","0"
"23014024.1","23014025.1","23014024.06","Lord","0","0","0"
"23014032.1","23014032.2","23014032.03","#unnamed","0","0","0"
"23016003.1","23016005.1",,"#unnamed","0","0","0"
"23016014.1","23016014.2","23016014.04","Lord","0","0","0"
"23018004.1","23018004.2","23018004.04","Lord","0","0","0"
"23019011.1","23019011.2","23019011.18","#audience","0","0","0"
"23019025.1","23019025.2","23019025.03","Lord","0","0","0"
"23020002.1","23020002.2","23020002.05","Lord","0","0","0"
"23020003.1","23020006.3","23020003.03","Lord","0","0","0"
"23020006.1","23020006.2",NULL,NULL,NULL,"1","0"
"23021006.1","23021007.1","23021006.04","Lord","0","0","0"
"23021008.1","23021009.1","23021008.02","#unnamed","0","0","0"
"23021009.2","23021009.3","23021009.10","#unnamed","0","0","0"
"23021011.1","23021011.2","23021011.05","#unnamed","0","0","0"
"23021012.1","23021012.2","23021012.02","#unnamed","0","0","0"
"23021016.1","23021017.1","23021016.04","Lord","0","0","0"
"23022004.1","23022004.2","23022004.02","Isaiah","0","0","0"
"23022013.1","23022013.2",,"#unnamed","0","0","0"
"23022014.1","23022014.2","23022014.02","Lord","0","0","0"
"23022015.1","23022025.1","23022015.05","God","0","0","0"
"23023004.1","23023004.2","23023004.07","#unnamed","0","0","0"
"23023012.1","23023012.2","23023012.02","God","0","0","0"
"23023016.1","23023016.2","23023015.31","#saying","0","0","0"
"23024016.1","23024016.2","23024016.19","Isaiah","0","0","0"
"23025009.1","23025009.2",,"#unspecified","0","0","0"
"23026001.1","23026006.1",,"#unspecified","0","0","0"
"23027002.1","23027005.1","23027003.01","God","0","0","0"
"23028009.1","23028010.1",,"#unnamed","0","0","0"
"23028012.1","23028012.2","23028012.03","Lord","0","0","0"
"23028015.1","23028015.2","23028015.02","#audience","0","0","0"
"23028016.1","23028017.1","23028016.06","God","0","0","0"
"23028016.2","23028016.3",NULL,NULL,NULL,"1","0"
"23029011.1","23029011.2","23029011.21","#unnamed","0","0","0"
"23029011.3","23029011.4","23029011.32","#person","0","0","0"
"23029012.1","23029012.2","23029012.03","#unnamed","0","0","0"
"23029012.3","23029012.4","23029012.15","#person","0","0","0"
"23029013.1","23029014.1","23029013.03","Lord","0","0","0"
"23029015.1","23029015.2","23029015.02","#audience","0","0","0"
"23029016.1","23029016.2","23029016.16","#person","0","0","0"
"23029016.3","23029016.4","23029016.30","#person","0","0","0"
"23029022.1","23029024.1","23029022.05","Lord","0","0","0"
"23030001.1","23030001.2","23030001.12","Lord","0","0","0"
"23030001.3","23030005.1","23030001.12","Lord","1","0","0"
"23030007.1","23030007.2","23030007.08","?God","0","0","0"
"23030010.1","23030010.2","23030009.02","#people","0","0","0"
"23030010.3","23030011.1","23030009.02","#people","0","0","0"
"23030012.1","23030014.1","23030012.06","God","0","0","0"
"23030015.1","23030015.2","23030015.06","God","0","0","0"
"23030016.1","23030016.2","23030016.02","#audience","0","0","0"
"23030016.3","23030016.4","23030016.02","#audience","0","0","0"
"23030021.1","23030021.2","23030021.07","?God","0","0","0"
"23030022.1","23030022.2","23030022.23","#audience","0","0","0"
"23031004.1","23031005.1","23031004.04","Lord","0","0","0"
"23031008.1","23031009.1","23031009.18","Lord","0","0","0"
"23033010.1","23033010.2","23033010.07","Lord","0","0","0"
"23033010.3","23033012.1","23033010.07","Lord","1","0","0"
"23033014.1","23033014.2","23033014.02","#unnamed","0","0","0"
"23033018.1","23033018.2","23033018.02","#audience","0","0","0"
"23033024.1","23033024.2","23033024.03","#unnamed","0","0","0"
"23035004.1","23035004.2",,"#audience","0","0","0"
"23036004.1","23036010.2","23036004.03","Rabshakeh (title)","0","0","0"
"23036004.2","23036010.1",NULL,NULL,NULL,"1","0"
"23036007.1","23036007.2",NULL,NULL,NULL,"1","0"
"23036007.3","23036007.4",NULL,NULL,NULL,"1","0"
"23036011.1","23036011.2","23036011.02 23036011.03 23036011.05","Eliakim,Shebna,Joah","0","0","0"
"23036012.1","23036012.2","23036012.03","Rabshakeh (title)","0","0","0"
"23036013.1","23036020.2","23036013.03","Rabshakeh (title)","0","0","0"
"23036014.1","23036020.1",NULL,NULL,NULL,"1","0"
"23036015.1","23036015.2",NULL,NULL,NULL,"1","0"
"23036018.1","23036018.2",NULL,NULL,NULL,"1","0"
"23036021.1","23036021.2","23036021.14","Hezekiah","0","0","0"
"23037003.1","23037004.2","23037003.01","Eliakim,Shebna,#unnamed","0","0","0"
"23037003.2","23037004.1",NULL,NULL,NULL,"1","0"
"23037006.1","23037007.2","23037006.01","Isaiah","0","0","0"
"23037006.2","23037007.1",NULL,NULL,NULL,"1","0"
"23037009.1","23037009.2",,"#unspecified","0","0","0"
"23037010.1","23037013.2","23037009.23","Sennacherib","0","0","0"
"23037010.2","23037013.1",NULL,NULL,NULL,"1","0"
"23037016.1","23037020.1","23037015.02","Hezekiah","0","0","0"
"23037021.1","23037035.1","23037021.04","Isaiah","0","0","0"
